Battery Capacity (kWh),Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Vehicle Model_BMW i3,Vehicle Model_Chevy Bolt,Vehicle Model_Hyundai Kona,Vehicle Model_Nissan Leaf,Vehicle Model_Tesla Model 3,Charging Station Location_Chicago,Charging Station Location_Houston,Charging Station Location_Los Angeles,Charging Station Location_New York,Charging Station Location_San Francisco,Time of Day_Afternoon,Time of Day_Evening,Time of Day_Morning,Time of Day_Night,Day of Week_Friday,Day of Week_Monday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Charger Type_DC Fast Charger,Charger Type_Level 1,Charger Type_Level 2,User Type_Casual Driver,User Type_Commuter,User Type_Long-Distance Traveler
62.0,2024-02-14,2024-02-14,21.87,0.57,10.6,25.99,44.92,53.75,296.58,33.4,1.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
75.0,2024-02-14,2024-02-14,47.23,3.64,42.96,37.9,12.43,68.06,208.82,10.74,2.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
62.0,2024-02-14,2024-02-14,42.69,2.88,18.56,13.93,64.49,126.38347784460416,246.15,28.1,5.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
82.67,2024-02-14,2024-02-14,18.79,1.64,38.26,39.52,41.77,67.07,152.26,-2.74,3.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
100.0,2024-02-14,2024-02-14,47.29,0.66,3.6,11.97,64.57,63.96,295.21,-3.67,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
62.0,2024-02-14,2024-02-14,30.17,1.17,21.34,27.39,77.6,58.55,185.55,37.22,5.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
85.0,2024-02-14,2024-02-14,34.9,1.6,4.88,33.68,61.53,89.0,269.89,-6.43,1.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
100.0,2024-02-14,2024-02-14,54.96,3.52,41.41,38.77,19.83,92.78,141.47,39.53,3.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
50.0,2024-02-14,2024-02-14,74.79,1.68,36.55,31.3,37.37,98.56,245.6,21.38,7.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
75.0,2024-02-14,2024-02-14,34.79,1.81,23.22,31.8,42.67,75.7,247.75,17.24,5.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
75.0,2024-02-14,2024-02-14,69.13,3.01,10.71,17.39,28.9,78.35,91.55,3.44,2.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
78.43,2024-02-14,2024-02-15,38.09,1.95,1.65,15.63,11.83,97.63,135.71,-5.94,7.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
50.0,2024-02-15,2024-02-15,27.75,0.9,31.66,17.09,24.84,87.94,265.69,34.02,1.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
85.0,2024-02-15,2024-02-15,41.65,0.14,11.11,33.39,90.93,52.84,111.86,13.07,2.93,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
85.0,2024-02-15,2024-02-15,35.39,2.31,44.85,38.4,34.64,54.27,286.84,-7.64,7.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
85.0,2024-02-15,2024-02-15,68.57,1.56,16.48,24.53,68.27,93.57,92.04,-9.83,2.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
106.82,2024-02-15,2024-02-15,42.69,2.22,38.97,6.56,18.34,86.04,30.65,17.78,6.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
50.0,2024-02-15,2024-02-15,36.47,1.21,37.86,9.94,21.02,82.18,56.43,36.15,1.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
100.0,2024-02-15,2024-02-15,44.64,1.2,25.6,17.66,32.3,69.58,294.76,-6.26,6.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
50.0,2024-02-15,2024-02-15,40.27,2.69,49.57,25.55,21.83,68.0,156.49,33.79,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
62.0,2024-02-15,2024-02-15,34.43,0.68,34.17,12.65,77.3,54.74,265.84,22.21,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
50.0,2024-02-15,2024-02-15,42.69,0.94,15.42,31.47,21.39,70.38,266.59,20.78,3.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
85.0,2024-02-15,2024-02-15,18.56,1.58,25.6,7.25,28.8,51.48,397.82,26.2,1.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
75.0,2024-02-15,2024-02-15,59.8,2.12,14.56,22.93,28.19,96.03,276.23,-0.64,4.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
75.0,2024-02-15,2024-02-15,59.77,3.25,35.05,39.3,81.95,59.95,166.33,18.16,2.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
62.0,2024-02-15,2024-02-15,36.7,1.87,19.12,5.56,26.35,95.16,49.55,30.29,6.45,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
62.0,2024-02-15,2024-02-15,10.23,2.69,44.96,36.64,58.95,54.52,112.01,-3.82,5.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
100.0,2024-02-15,2024-02-15,24.23,0.93,7.76,23.53,17.7,75.5,171.99,4.98,5.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
85.0,2024-02-15,2024-02-15,21.71,2.51,47.98,8.12,17.08,94.51,169.83,18.75,5.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
85.0,2024-02-15,2024-02-15,57.9,1.73,10.41,23.09,53.19,96.34,101.55,23.91,5.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
85.0,2024-02-15,2024-02-15,35.17,1.39,38.82,39.91,78.18,39.33,178.01,8.22,1.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
75.0,2024-02-15,2024-02-15,15.73,3.88,38.32,19.63,10.87,80.29,279.03,10.75,5.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
85.0,2024-02-15,2024-02-15,34.08,2.36,12.6,19.57,70.12,61.6,152.26,5.37,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
100.0,2024-02-15,2024-02-16,26.05,2.03,27.15,36.22,88.85,69.47,211.49,19.39,2.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
85.0,2024-02-15,2024-02-15,21.85,3.28,25.6,11.77,19.55,54.51,240.66,11.91,0.0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
75.0,2024-02-15,2024-02-16,15.43,1.71,19.0,22.77,27.1,55.42,218.14,0.01,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
85.0,2024-02-16,2024-02-16,13.65,1.46,33.3,38.31,44.39,86.61,152.26,28.92,5.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
75.0,2024-02-16,2024-02-16,24.78,0.88,25.6,7.64,41.9,52.62,171.11,0.95,6.66,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
75.0,2024-02-16,2024-02-16,67.46,0.87,17.89,29.52,58.36,83.42,93.35,24.42,4.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
62.0,2024-02-16,2024-02-16,12.04,1.03,25.6,22.74,22.71,62.28,284.19,12.59,5.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
85.0,2024-02-16,2024-02-16,61.23,2.33,9.14,38.66,53.24,85.78,13.79,38.96,7.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
50.0,2024-02-16,2024-02-16,23.19,2.01,31.98,5.81,72.88,86.94,181.05,17.08,7.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
85.0,2024-02-16,2024-02-16,48.39,3.74,27.81,15.99,19.32,81.93,112.1,17.95,7.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
75.0,2024-02-16,2024-02-16,29.68,3.72,45.67,21.06,79.22,54.37,265.98,34.19,3.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
85.0,2024-02-16,2024-02-16,25.09,3.45,4.96,21.53,36.84,58.6,152.26,-9.6,5.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
75.0,2024-02-16,2024-02-16,42.69,2.22,47.66,19.81,25.18,80.24,200.88,20.78,6.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
100.0,2024-02-16,2024-02-16,56.12,1.06,5.49,16.35,22.35,80.09,81.97,36.59,7.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
50.0,2024-02-16,2024-02-16,15.9,3.17,40.44,12.07,46.22,60.73,211.55,-5.07,7.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
85.0,2024-02-16,2024-02-16,41.16,3.26,46.13,13.44,31.47,77.45,125.76,29.45,5.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
50.0,2024-02-16,2024-02-16,41.91,1.89,24.48,26.73,46.4,58.93,44.51,11.77,5.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
85.0,2024-02-16,2024-02-16,8.34,2.43,41.76,8.21,15.63,42.51,206.27,-7.33,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
62.0,2024-02-16,2024-02-16,90.24,1.29,4.84,35.03,70.55,50.52,102.76,36.37,1.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
62.0,2024-02-16,2024-02-16,18.1,1.93,41.55,37.7,33.3,99.7,51.24,1.1,3.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
50.0,2024-02-16,2024-02-16,59.2,3.4,10.55,7.03,32.9,90.24,286.82,2.48,6.0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
85.0,2024-02-16,2024-02-16,42.69,3.78,7.75,11.57,25.61,76.51,249.13,5.15,5.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
85.0,2024-02-16,2024-02-16,15.77,2.69,25.36,36.23,59.61,58.96,297.1,23.96,7.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
50.0,2024-02-16,2024-02-16,75.09,1.85,12.37,6.12,61.93,50.51,150.26,23.98,3.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
100.0,2024-02-16,2024-02-16,23.92,2.33,33.5,5.59,38.27,84.48,295.97,4.83,2.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
50.0,2024-02-16,2024-02-16,13.82,2.09,12.27,20.84,86.61,99.09,119.34,38.59,7.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
62.0,2024-02-16,2024-02-17,79.97,1.16,37.46,8.47,75.83,67.98,117.7,16.05,5.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
50.0,2024-02-17,2024-02-17,5.16,3.91,5.27,7.41,32.17,56.72,45.4,-9.82,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
75.0,2024-02-17,2024-02-17,55.1,1.29,45.21,8.63,54.16,56.7,100.84,3.29,3.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
102.4,2024-02-17,2024-02-17,38.19,3.23,23.2,8.64,40.63,62.8,72.32,21.18,6.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
60.31,2024-02-17,2024-02-17,41.13,0.63,46.54,10.68,64.75,92.69,224.56,11.13,4.44,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
100.0,2024-02-17,2024-02-17,55.2,1.7,26.97,13.32,28.69,81.11,152.26,15.3,6.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
75.0,2024-02-17,2024-02-17,72.31,0.95,34.26,23.89,59.49,92.31,54.14,8.41,0.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
75.0,2024-02-17,2024-02-17,37.49,1.85,15.8,7.39,86.54,93.38,215.9,0.4,7.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
62.0,2024-02-17,2024-02-17,55.37,3.14,18.05,8.62,57.07,92.42,270.04,-2.64,2.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
75.0,2024-02-17,2024-02-17,33.47,3.39,18.94,33.22,44.25,91.06,40.32,26.83,6.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
