Battery Capacity (kWh),Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Vehicle Model_bmw i3,Vehicle Model_chevy bolt,Vehicle Model_hyundai kona,Vehicle Model_nissan leaf,Vehicle Model_tesla model 3,Charging Station Location_chicago,Charging Station Location_houston,Charging Station Location_los angeles,Charging Station Location_new york,Charging Station Location_san francisco,Time of Day_afternoon,Time of Day_evening,Time of Day_morning,Time of Day_night,Day of Week_friday,Day of Week_monday,Day of Week_saturday,Day of Week_sunday,Day of Week_thursday,Day of Week_tuesday,Day of Week_wednesday,Charger Type_dc fast charger,Charger Type_level 1,Charger Type_level 2,User Type_casual driver,User Type_commuter,User Type_long-distance traveler
75.0,59.7683124702693,3.253943970799586,35.05498942171652,39.297908909768154,81.95499699157732,59.94650610625163,166.33276513833584,18.164643363551537,2.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
62.0,36.70152016311202,1.8724897379065244,19.121932643865595,5.5556047627846725,26.348198442271595,95.16288706703092,49.5508274275402,30.285847535845377,6.45400134455542,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
62.0,10.23177592340076,2.6867849756685187,44.955624948949186,36.64488956578478,58.948118682538286,54.516206852764384,112.01386710988416,-3.8238030689059865,5.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
100.0,24.23053686415175,0.9340104811844988,7.757341318099225,23.52913871748544,17.695975504183732,75.49959138981414,171.99160194813683,4.975285949972822,5.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
85.0,21.70612432843914,2.5051031041296725,47.979544983079506,8.123500316259179,17.075691755127025,94.5111556731093,169.8323958415097,18.748822095579296,5.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
85.0,57.896271802948434,1.733814613519093,10.411646338286076,23.085156388074825,53.19306374895672,96.33954228277024,101.5541015622207,23.90632005170732,5.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
85.0,35.17106494410814,1.3929038766830024,38.82106904731582,39.911041509385946,78.17670282487093,39.3282356555425,178.01073812685402,8.223655111977719,1.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
75.0,15.729551165353076,3.8826745929591495,38.31515901166463,19.63377029752475,10.874271917419884,80.29223804479403,279.03137592803216,10.753377825339362,5.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
85.0,34.077999734831565,2.3648870145941356,12.59762021470088,19.570020631309163,70.12447701929887,61.59652123034113,152.25986699080715,5.369915824151569,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
100.0,26.050244075726223,2.0344660264566903,27.14552199858703,36.21603706120729,88.85463220577344,69.4717483239227,211.49463071710633,19.394695410871684,2.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
85.0,21.847908232183183,3.275716023162417,25.603799331857445,11.76744900451868,19.545511401995345,54.51263808416087,240.65606029691415,11.913663307338282,0.0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
75.0,15.42551087839598,1.7093751262201915,18.99992558986079,22.768107275665244,27.099273239145617,55.421233705785504,218.14219917261116,0.009960832525655,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
85.0,13.650698039870646,1.4602158515437484,33.304090865799786,38.3143102395883,44.388578321399386,86.6084085437094,152.25986699080715,28.919139896811515,5.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
75.0,24.775659394661684,0.8780886177535373,25.603799331857445,7.640747741788227,41.899944740084685,52.621728554803184,171.10646856925956,0.9511299231130116,6.664510335703064,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
75.0,67.45812734205117,0.8732927437039172,17.885559321838468,29.518624045719907,58.36277008675972,83.42106852028354,93.34872261816982,24.415749864821812,4.0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
62.0,12.043247362327255,1.028622473739241,25.603799331857445,22.742839756510435,22.710613634601707,62.275933356308265,284.1948590642129,12.588517866407267,5.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
85.0,61.23146590227786,2.3313103475293615,9.14250329772684,38.662702633392634,53.24028839982735,85.77640672316048,13.794461132920947,38.96386339724878,7.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
50.0,23.193290217345247,2.007710442831197,31.983192464080947,5.811559055529253,72.88118470947465,86.9355478700154,181.04984993024897,17.07536931702216,7.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
85.0,48.38617697981442,3.7383644543290786,27.805230847752817,15.986589360852255,19.3235262252255,81.92624464521084,112.09773917395252,17.947029494117277,7.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
75.0,29.6808062667524,3.7216169245582016,45.67133508007575,21.06445774271341,79.22097833054445,54.367268756829496,265.97930278490657,34.188574175592194,3.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
85.0,25.08836904191854,3.4473801774524633,4.959155492783664,21.52923874013002,36.835472520018904,58.60463369652218,152.25986699080715,-9.600906082823007,5.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
75.0,42.69140537961698,2.2209072511181995,47.656167280885995,19.80559333535846,25.18431669331104,80.23578040769863,200.88321813183416,20.77797923426645,6.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
100.0,56.1150925022779,1.0574159301938304,5.488039505342126,16.347836099572703,22.3498792992591,80.08848451859055,81.96840140430736,36.59253901129126,7.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
50.0,15.898734225246953,3.165199902155342,40.44452192617549,12.067680362431084,46.21839948967462,60.728120985022954,211.55286802898283,-5.068598813987704,7.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
85.0,41.15701390960357,3.2634983979053573,46.12968887401014,13.44237938239953,31.467845379883972,77.45210904111309,125.7627771543212,29.45421239656008,5.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
50.0,41.90586399017345,1.8944880905881227,24.47957144861078,26.728088262060343,46.40094287119368,58.93316026656019,44.505894759907434,11.76834664939285,5.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
85.0,8.335789160236999,2.4329371335759373,41.758763220091105,8.21249008436557,15.625327417420324,42.50515975702499,206.27023390668631,-7.327746524971659,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
62.0,90.23550358200892,1.28599016746863,4.841450613486008,35.028848193454564,70.5520108342991,50.51807735388895,102.7551582816518,36.36832920185531,1.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
62.0,18.1024722667836,1.934688458589651,41.55273260700287,37.69680546679938,33.300883156898145,99.70093459071948,51.239433805520314,1.1026309087301218,3.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
50.0,59.19854015458014,3.4047280954422168,10.553605881721566,7.034850998811217,32.90161477916705,90.23527141040675,286.8165204249623,2.483073707467046,6.0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
85.0,42.69140537961698,3.7776913680597626,7.751265948579647,11.57425867995997,25.61224484541767,76.51291374137583,249.12852565992972,5.150822840553818,5.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
85.0,15.774763064545793,2.689745698708827,25.364863634137112,36.2255346616435,59.61097279685497,58.9596311427681,297.10232195950044,23.96306613271738,7.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
50.0,75.09027362309024,1.8494180046914104,12.374493987456692,6.123307926752423,61.92829078916798,50.512757468908184,150.26009954855095,23.98191830287455,3.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
100.0,23.915003796268465,2.332808817220075,33.50495954700098,5.587219999294074,38.27073245617419,84.48086578922354,295.9721051267668,4.832295504044435,2.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
50.0,13.819971244902632,2.090777615246685,12.27483650878592,20.83704762362696,86.60875865026834,99.09312749368182,119.34464298476549,38.58891646031902,7.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
62.0,79.97267190690829,1.1579435522661186,37.46218915223994,8.471445140596401,75.82897474627676,67.97645021887641,117.69789331623232,16.052413139147863,5.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
50.0,5.163807087916792,3.910006446044101,5.2652032847754455,7.411839346111376,32.17142732636586,56.723957416458504,45.400598655642405,-9.824574766427832,2.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
75.0,55.095255841104894,1.289438988112685,45.2106299385636,8.631878815761723,54.16347654979344,56.6962175600798,100.8403905933342,3.2874178751502097,3.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
